STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,RET_PERIOD,Return period,HEAT_STRESS,Heat stress threshold,PM_CONCENTRATION,PM concentration level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DED43,Mittelsachsen,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.014,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,IE061,Dublin,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,IE061,Dublin,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,IE061,Dublin,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,IE061,Dublin,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,PL225,Bielski,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,PL225,Bielski,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,PL225,Bielski,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,PL225,Bielski,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE933,Harburg,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE933,Harburg,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE933,Harburg,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE933,Harburg,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA1204,"Queens, NS",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA1204,"Queens, NS",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.068,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA1204,"Queens, NS",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA1204,"Queens, NS",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TRA21,Agri,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0.428,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TRA21,Agri,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.262,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TRA21,Agri,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0.05,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TRA21,Agri,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.083,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TR832,Tokat,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0.003,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TR832,Tokat,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TR832,Tokat,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.023,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,TR832,Tokat,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0.005,,TUR,Türkiye,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CH040,Zürich,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CH040,Zürich,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CH040,Zürich,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CH040,Zürich,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEB17,Mayen-Koblenz,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEB17,Mayen-Koblenz,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEB17,Mayen-Koblenz,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEB17,Mayen-Koblenz,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE94B,Grafschaft Bentheim,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE94B,Grafschaft Bentheim,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE94B,Grafschaft Bentheim,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE94B,Grafschaft Bentheim,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ES412,Burgos,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.015,,ESP,Spain,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ES412,Burgos,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.088,,ESP,Spain,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ES412,Burgos,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,ESP,Spain,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ES412,Burgos,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0.031,,ESP,Spain,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME25R2,"Sinaloa, R2",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,1.744,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME25R2,"Sinaloa, R2",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0.264,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME25R2,"Sinaloa, R2",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.458,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME25R2,"Sinaloa, R2",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.874,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME12R6,"Guerrero, R6",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,4.612,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME12R6,"Guerrero, R6",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,3.046,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME12R6,"Guerrero, R6",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,5.044,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME12R6,"Guerrero, R6",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,3.352,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,FI1D8,Kainuu,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,FI1D8,Kainuu,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,FI1D8,Kainuu,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,FI1D8,Kainuu,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,JPG27,Osaka,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,JPG27,Osaka,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,JPG27,Osaka,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,JPG27,Osaka,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE24A,Kronach,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE24A,Kronach,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE24A,Kronach,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE24A,Kronach,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CL131,Santiago,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0.708,,CHL,Chile,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CL131,Santiago,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,CHL,Chile,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CL131,Santiago,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.021,,CHL,Chile,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CL131,Santiago,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0.049,,CHL,Chile,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE27A,Lindau (Bodensee),_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE27A,Lindau (Bodensee),_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE27A,Lindau (Bodensee),_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE27A,Lindau (Bodensee),_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
